societaire,montant_moyen,nb_transactions_mois,dernière_transaction,dernière_transaction_jour
5153556,42857.666666666664,30,2025-08-17,16
5153578,90666.66666666667,3,2025-07-30,34
5153593,5000.0,1,2025-06-25,69
5153625,71405.0,7,2025-08-17,16
5153638,71423.57142857143,7,2025-08-16,17
5153652,19055.555555555555,9,2025-08-16,17
5153660,6042.671232876713,73,2025-08-17,16
5153665,1000.0,1,2025-06-20,74
5153689,12596.39705882353,68,2025-07-31,33
5153700,4450.0,2,2025-07-25,39
5153715,30500.0,2,2025-08-11,22
5153732,25437.30769230769,13,2025-08-14,19
5153750,19790.666666666668,15,2025-08-17,16
5153793,10606.25,8,2025-08-09,24
5153798,61550.0,4,2025-08-14,19
5153825,133973.0,5,2025-08-15,18
5153828,30000.0,2,2025-08-01,32
5153840,31666.666666666668,3,2025-07-30,34
5153869,81131.81818181818,11,2025-08-16,17
5153893,136300.0,5,2025-08-11,22
5153898,19810.0,30,2025-08-16,17
5153905,20020.722891566264,83,2025-08-18,15
5153907,21498.14814814815,27,2025-08-18,15
5153926,79411.11111111111,9,2025-08-09,24
5153943,35675.0,20,2025-08-02,31
5153955,9500.0,2,2025-08-13,20
5153962,12645.0,2,2025-08-12,21
5153963,16100.0,6,2025-08-07,26
5153997,39101.42857142857,7,2025-07-30,34
5154002,16150.0,2,2025-08-11,22
5154025,45000.0,1,2025-07-25,39
5154044,23333.333333333332,12,2025-08-13,20
5154053,500.0,1,2025-08-16,17
5154071,14845.714285714286,7,2025-08-18,15
5154076,46072.857142857145,7,2025-08-09,24
5154085,51144.0,4,2025-07-31,33
5154135,24166.666666666668,3,2025-08-18,15
5154150,125000.0,1,2025-07-04,60
5154153,120700.0,6,2025-08-10,23
5154183,54857.142857142855,14,2025-08-18,15
5154213,71490.0,6,2025-08-08,25
5154216,30384.090909090908,11,2025-08-17,16
5154217,90150.0,2,2025-07-02,62
5154225,6166.666666666667,3,2025-08-11,22
5154227,64194.0,2,2025-08-05,28
5154234,72675.0,15,2025-08-12,21
5154272,27500.0,8,2025-08-14,19
5154316,26500.0,4,2025-08-15,18
5154353,66000.0,2,2025-07-29,35
5154369,3000.0,1,2025-07-23,41
5154381,71775.0,6,2025-08-07,26
5154384,22537.5,12,2025-08-07,26
5154385,62970.0,3,2025-08-05,28
5154403,2060.0,7,2025-08-18,15
5154433,75726.0,5,2025-08-12,21
5154482,33390.13888888889,36,2025-08-17,16
5154495,81742.22222222222,9,2025-08-11,22
5154512,81227.5,6,2025-08-06,27
5154520,50000.0,1,2025-06-27,67
5154534,8750.0,2,2025-07-25,39
5154563,1000.0,1,2025-07-01,63
5154564,26945.0,2,2025-07-10,54
5154575,40400.0,1,2025-06-18,76
5154672,13000.0,1,2025-07-10,54
5154687,115150.0,2,2025-08-06,27
5154706,65324.565217391304,23,2025-07-06,58
5154736,26800.0,4,2025-07-31,33
5154739,25000.0,1,2025-07-23,41
5154772,30000.0,1,2025-08-12,21
5154786,83500.0,2,2025-08-05,28
5154787,61490.0,7,2025-07-28,36
5154793,43100.0,2,2025-08-09,24
5154801,29812.0,15,2025-08-17,16
5154808,8101.0,5,2025-08-16,17
5154812,53712.142857142855,7,2025-08-01,32
5154819,10498.4375,16,2025-08-15,18
5154827,16090.0,5,2025-08-14,19
5154939,120000.0,2,2025-08-05,28
5154941,1000.0,1,2025-07-10,54
5154951,37625.0,2,2025-08-05,28
5154956,11886.923076923076,13,2025-08-04,29
5154958,12906.5,50,2025-08-16,17
5155002,85000.0,1,2025-07-06,58
5155009,50750.0,2,2025-08-07,26
5155014,25333.333333333332,3,2025-08-05,28
5155016,11666.666666666666,3,2025-08-06,27
5155034,14180.869565217392,23,2025-08-08,25
5155050,4500.0,4,2025-08-18,15
5155051,60000.0,2,2025-08-05,28
5155092,25391.25,8,2025-08-14,19
5155103,202000.0,1,2025-08-16,17
5155115,5790.119047619048,42,2025-08-14,19
5155134,200000.0,1,2025-08-11,22
5155156,44000.0,3,2025-08-05,28
5155184,50000.0,1,2025-07-03,61
5155188,14973.235294117647,17,2025-07-20,44
5155280,14979.421052631578,19,2025-08-17,16
5155289,2500.0,1,2025-07-30,34
5155330,79000.0,2,2025-08-05,28
5155337,59107.142857142855,7,2025-08-18,15
5155357,13000.0,2,2025-08-12,21
5155377,8180.5,10,2025-07-03,61
5155385,55690.0,3,2025-08-05,28
5155419,27640.0,5,2025-08-11,22
5155440,94746.84210526316,19,2025-08-18,15
5155449,46670.71428571428,7,2025-08-06,27
5155503,19833.333333333332,6,2025-07-18,46
5155566,83833.33333333333,9,2025-08-11,22
5155605,53864.444444444445,9,2025-07-26,38
5155623,33333.333333333336,3,2025-08-05,28
5155626,16015.416666666666,12,2025-07-02,62
5155685,11777.777777777777,9,2025-08-14,19
5155726,47625.0,8,2025-07-30,34
5155728,14878.392857142857,28,2025-08-15,18
5155765,4054.0,2,2025-08-11,22
5155773,23375.76923076923,13,2025-07-23,41
5155815,105000.0,2,2025-08-01,32
5155836,24250.0,2,2025-08-09,24
5155840,30139.5,10,2025-08-15,18
5155854,105187.0,10,2025-08-16,17
5155938,60000.0,1,2025-06-17,77
5155989,41500.0,3,2025-07-30,34
5155996,25000.0,1,2025-07-01,63
5155998,32203.51851851852,27,2025-08-10,23
5156019,20350.0,2,2025-08-11,22
5156042,61275.0,6,2025-07-25,39
5156049,102500.0,2,2025-07-29,35
5156061,40833.333333333336,6,2025-08-16,17
5156063,21000.0,4,2025-08-15,18
5156073,11389.52380952381,21,2025-08-01,32
5156092,55193.3125,32,2025-08-17,16
5156127,9785.0,4,2025-08-13,20
5156173,45000.0,2,2025-06-27,67
5156198,13000.0,1,2025-07-30,34
5156205,3328.181818181818,11,2025-08-17,16
5156239,181000.0,1,2025-08-07,26
5156274,24914.4,25,2025-08-17,16
5156320,102500.0,2,2025-08-05,28
5156479,84500.0,2,2025-08-06,27
5156499,25000.0,12,2025-08-15,18
5156510,23017.0,5,2025-08-06,27
5156527,73000.0,2,2025-07-30,34
5156604,9500.0,2,2025-08-14,19
5156624,85071.42857142857,7,2025-08-17,16
5156674,105000.0,2,2025-08-05,28
5156703,27500.0,2,2025-08-13,20
5156819,6917.0,5,2025-08-11,22
5156823,24896.5625,16,2025-08-14,19
5156824,10217.142857142857,7,2025-06-24,70
5156830,36750.0,4,2025-08-11,22
5156850,15100.0,7,2025-08-11,22
5156907,11746.666666666666,9,2025-08-12,21
5156929,76333.33333333333,6,2025-08-05,28
5156968,1300.0,2,2025-07-27,37
5156989,6925.0,2,2025-08-11,22
5157012,12000.0,1,2025-08-12,21
5157047,8612.8125,16,2025-07-29,35
5157060,7119.556451612903,124,2025-08-18,15
5157104,9427.083333333334,12,2025-07-20,44
5157114,30000.0,1,2025-07-15,49
5157158,22061.5625,32,2025-08-18,15
5157182,6646.6373626373625,91,2025-08-17,16
5157201,103000.0,2,2025-07-31,33
5157246,5000.0,1,2025-08-12,21
5157285,100000.0,2,2025-08-11,22
5157292,4250.0,8,2025-08-17,16
5157305,25175.0,4,2025-08-12,21
5157327,1375.0,4,2025-08-01,32
5157333,13955.0,6,2025-08-17,16
5157346,73726.66666666667,6,2025-08-07,26
5157361,13845.2,25,2025-08-13,20
5157365,11307.5,2,2025-07-30,34
5157370,91333.33333333333,3,2025-07-29,35
5157408,54276.25,4,2025-07-18,46
5157500,23333.333333333332,6,2025-08-11,22
5157512,23333.333333333332,3,2025-07-09,55
5157549,100000.0,1,2025-07-11,53
5157590,3863.125,8,2025-08-15,18
5157593,14981.0,5,2025-08-14,19
5157595,20926.428571428572,14,2025-08-16,17
5157596,8500.0,2,2025-08-11,22
5157613,76028.33333333333,3,2025-08-07,26
5157626,136350.0,1,2025-06-19,75
5157639,68557.0,2,2025-08-01,32
5157688,50660.0,10,2025-08-05,28
5157691,22857.14285714286,7,2025-08-05,28
5157700,31400.0,5,2025-08-05,28
5157712,16515.0,4,2025-08-13,20
5157778,10255.0,4,2025-07-01,63
5157802,25020.0,5,2025-08-04,29
5157837,9814.444444444445,9,2025-08-15,18
5157845,41651.70731707317,41,2025-08-18,15
5157864,15000.0,2,2025-07-07,57
5157882,8750.0,4,2025-08-04,29
5157905,26892.5,4,2025-07-31,33
5157907,106666.66666666667,3,2025-08-07,26
5157917,85430.0,2,2025-07-31,33
5157938,33000.0,1,2025-08-06,27
5157950,24062.5,8,2025-07-28,36
5157951,29807.69230769231,13,2025-08-17,16
5157990,48764.28571428572,7,2025-07-28,36
5157994,2666.6666666666665,6,2025-08-18,15
5158011,12250.0,2,2025-08-08,25
5158018,31719.285714285714,14,2025-08-17,16
5158024,10000.0,1,2025-08-01,32
5158056,110000.0,2,2025-08-05,28
5158060,4100.0,6,2025-08-11,22
5158065,10000.0,1,2025-08-02,31
5158210,105000.0,2,2025-07-24,40
5158286,20103.555555555555,9,2025-07-23,41
5158339,45000.0,2,2025-07-11,53
5158357,17730.0,23,2025-08-09,24
5158364,9179.5,20,2025-08-12,21
5158390,27333.333333333332,3,2025-07-29,35
5158411,21552.5,18,2025-07-23,41
5158422,11500.0,3,2025-08-12,21
5158428,48611.11111111111,9,2025-08-16,17
5158451,6000.0,2,2025-07-27,37
5158495,91500.0,2,2025-08-04,29
5158549,10690.0,17,2025-08-11,22
5158594,22508.333333333332,3,2025-07-26,38
5158613,16000.0,1,2025-08-17,16
5158625,92731.25,8,2025-07-17,47
5158640,18822.727272727272,11,2025-07-24,40
5158653,13333.333333333334,3,2025-08-07,26
5158744,25050.0,5,2025-08-18,15
5158778,2575.5555555555557,9,2025-07-20,44
5158808,13045.3125,64,2025-08-17,16
5158840,98591.66666666667,6,2025-08-01,32
5158903,22288.589743589742,39,2025-08-15,18
5158921,36966.666666666664,6,2025-08-06,27
5158954,10169.166666666666,96,2025-08-18,15
5158997,109137.5,4,2025-08-13,20
5159067,10533.57142857143,21,2025-07-24,40
5159076,191000.0,1,2025-07-23,41
5159089,1000.0,1,2025-07-07,57
5159115,55722.22222222222,9,2025-08-14,19
5159143,21666.666666666668,3,2025-07-07,57
5159161,54225.0,2,2025-08-06,27
5159175,46755.0,4,2025-08-06,27
5159197,45755.0,5,2025-07-30,34
5159234,1000.0,2,2025-08-06,27
5159272,2000.0,1,2025-08-11,22
5159280,21062.0,2,2025-08-11,22
5159283,34496.153846153844,13,2025-07-25,39
5159288,77366.66666666667,6,2025-08-16,17
5159335,32164.444444444445,9,2025-08-12,21
5159343,155260.0,10,2025-08-09,24
5159360,50500.0,1,2025-06-25,69
5159368,8155.714285714285,7,2025-08-05,28
5159371,5960.0,2,2025-07-30,34
5159379,10250.0,4,2025-08-11,22
5159383,25826.0,5,2025-08-16,17
5159384,35050.0,3,2025-08-15,18
5159395,21524.01785714286,56,2025-08-18,15
5159407,96304.0,25,2025-08-18,15
5159424,37098.0,5,2025-08-05,28
5159456,124000.0,3,2025-06-25,69
5159472,68050.0,2,2025-07-10,54
5159516,21387.5,4,2025-08-06,27
5159518,1000.0,1,2025-08-03,30
5159521,2777.5,2,2025-06-20,74
5159554,24166.666666666668,3,2025-07-01,63
5159555,21062.222222222223,9,2025-08-01,32
5159562,9216.25,4,2025-06-23,71
5159627,5025.0,2,2025-06-29,65
5159629,27262.5,4,2025-08-07,26
5159641,2500.0,1,2025-08-05,28
5159645,34497.5,28,2025-08-15,18
5159662,61716.666666666664,3,2025-08-14,19
5159681,39388.75,4,2025-07-17,47
5159691,11758.285714285714,7,2025-07-30,34
5159766,1775.0,4,2025-06-19,75
5159783,41300.0,2,2025-08-12,21
5159822,43716.666666666664,9,2025-08-14,19
5159869,20000.0,1,2025-07-31,33
5159875,600.0,1,2025-06-18,76
5159906,86200.0,5,2025-07-29,35
5159970,110833.33333333333,3,2025-08-05,28
5159983,51035.555555555555,9,2025-08-07,26
5159986,42532.0,5,2025-08-05,28
5159994,54976.25,4,2025-08-05,28
5160036,32037.0,2,2025-08-05,28
5160069,13793.75,4,2025-08-12,21
5160079,55750.0,8,2025-08-12,21
5160107,36666.666666666664,3,2025-07-03,61
5160188,67947.24137931035,29,2025-08-14,19
5160213,145040.0,10,2025-08-17,16
5160232,70000.0,2,2025-07-09,55
5160264,95750.0,5,2025-07-25,39
5160279,40000.0,1,2025-08-07,26
5160302,9901.981132075472,106,2025-08-14,19
5160309,120000.0,1,2025-06-30,64
5160329,16000.0,5,2025-08-11,22
5160341,20273.18181818182,11,2025-08-04,29
5160434,103000.0,2,2025-08-05,28
5160441,5000.0,1,2025-07-23,41
5160443,64505.0,3,2025-08-05,28
5160455,21321.363636363636,11,2025-07-31,33
5160463,23250.0,2,2025-08-11,22
5160486,30000.0,1,2025-07-12,52
5160492,17750.0,2,2025-08-11,22
5160551,11828.0,1,2025-08-08,25
5160603,95557.5,4,2025-08-10,23
5160632,19025.0,2,2025-06-25,69
5160646,85000.0,2,2025-08-13,20
5160661,26166.666666666668,3,2025-07-29,35
5160664,109180.0,3,2025-08-06,27
5160793,151762.5,4,2025-08-05,28
5160808,79500.0,4,2025-08-06,27
5160816,24000.0,2,2025-08-18,15
5160866,36000.0,1,2025-08-11,22
5160870,16157.35294117647,17,2025-08-05,28
5160874,100000.0,1,2025-08-12,21
5160975,120000.0,2,2025-08-05,28
5160979,2018.3333333333333,3,2025-07-14,50
5160990,61000.0,1,2025-07-14,50
5160994,119006.66666666667,3,2025-08-05,28
5161023,65727.69230769231,13,2025-06-20,74
5161059,10000.0,2,2025-07-23,41
5161087,18357.666666666668,6,2025-07-26,38
5161099,118293.33333333333,6,2025-07-29,35
5161113,17530.454545454544,22,2025-08-08,25
5161116,20000.0,1,2025-08-17,16
5161142,58296.0,5,2025-08-05,28
5161166,176750.0,2,2025-08-05,28
5161184,16666.666666666668,3,2025-07-09,55
5161208,25000.0,17,2025-08-18,15
5161228,12340.384615384615,13,2025-08-12,21
5161257,130500.0,2,2025-08-05,28
5161296,17950.0,2,2025-08-11,22
5161301,20000.0,1,2025-08-17,16
5161309,32899.166666666664,6,2025-07-09,55
5161359,22655.0,10,2025-08-12,21
5161393,750.0,4,2025-07-24,40
5161408,20907.54716981132,53,2025-08-08,25
5161430,20847.3,50,2025-08-14,19
5161435,76983.33333333333,6,2025-08-02,31
5161466,135750.0,4,2025-08-13,20
5161473,106700.0,5,2025-08-12,21
5161479,39228.75,4,2025-08-11,22
5161481,17781.333333333332,15,2025-08-11,22
5161511,31369.166666666668,12,2025-08-18,15
5161578,7260.326086956522,46,2025-08-17,16
5161596,114140.0,2,2025-07-26,38
5161625,48500.0,2,2025-07-25,39
5161642,5391.8421052631575,19,2025-07-14,50
5161644,9395.192307692309,26,2025-08-17,16
5161659,33833.75,8,2025-07-24,40
5161730,15000.0,1,2025-08-07,26
5161834,25790.714285714286,7,2025-07-30,34
5161835,86211.0,10,2025-08-15,18
5161844,73971.66666666667,3,2025-07-30,34
5161857,11900.0,1,2025-06-25,69
5161912,40500.0,4,2025-08-07,26
5161920,53440.90909090909,11,2025-08-09,24
5161941,13589.09090909091,22,2025-08-18,15
5161958,500.0,1,2025-07-31,33
5161998,65383.333333333336,12,2025-08-15,18
5162024,1833.3333333333333,3,2025-08-04,29
5162193,16572.5,2,2025-08-11,22
5162226,30000.0,1,2025-07-03,61
5162232,107500.0,2,2025-08-05,28
5162248,5000.0,2,2025-07-30,34
5162301,5407.64705882353,17,2025-08-18,15
5162353,17533.333333333332,6,2025-08-06,27
5162382,48660.0,6,2025-07-03,61
5162388,50000.0,1,2025-06-25,69
5162401,1000.0,1,2025-08-06,27
5162513,65658.0,20,2025-08-18,15
5162526,8750.0,4,2025-07-29,35
5162552,13378.4375,16,2025-08-15,18
5162591,1366.6666666666667,3,2025-08-10,23
5162629,10250.0,2,2025-08-11,22
5162642,133500.0,2,2025-08-05,28
5162682,37752.5,2,2025-07-30,34
5162713,44000.0,5,2025-08-05,28
5162779,10000.0,1,2025-07-10,54
5162792,30150.0,2,2025-08-17,16
5162839,37500.0,1,2025-08-05,28
5162911,7212.058823529412,17,2025-08-12,21
5162936,4319.5161290322585,31,2025-08-15,18
5162943,66114.16666666667,6,2025-08-05,28
5163001,9123.5,4,2025-07-14,50
5163002,10475.0,2,2025-08-11,22
5163026,30274.444444444445,9,2025-08-18,15
5163039,83500.0,2,2025-08-08,25
5163119,16333.333333333334,3,2025-08-11,22
5163147,20380.0,20,2025-08-14,19
5163172,17632.47311827957,93,2025-08-17,16
5163204,51500.0,2,2025-08-05,28
5163207,6907.142857142857,7,2025-07-31,33
5163248,95500.0,2,2025-08-05,28
5163273,13278.823529411764,17,2025-08-16,17
5163283,24421.951219512193,41,2025-07-03,61
5163319,14944.322033898305,59,2025-08-18,15
5163330,31109.0,10,2025-08-16,17
5163334,500.0,1,2025-07-31,33
5163347,2875.0,4,2025-08-11,22
5163356,94000.0,1,2025-08-08,25
5163397,1500.0,2,2025-07-27,37
5163471,25500.0,2,2025-08-16,17
5163478,42000.0,1,2025-07-26,38
5163497,7929.183673469388,49,2025-08-12,21
5163509,20000.0,2,2025-08-05,28
5163512,10030.0,5,2025-08-04,29
5163557,44681.818181818184,22,2025-07-28,36
5163594,7625.0,4,2025-08-11,22
5163599,63313.0,5,2025-08-12,21
5163682,8088.235294117647,17,2025-07-28,36
5163707,11933.333333333334,3,2025-08-11,22
5163708,29195.238095238095,21,2025-08-18,15
5163709,5000.0,2,2025-07-10,54
5163724,22666.666666666668,3,2025-08-11,22
5163729,11362.5,8,2025-08-12,21
5163916,9091.72131147541,61,2025-08-03,30
5163989,2570.787401574803,127,2025-08-07,26
5164038,39596.0,5,2025-07-30,34
5164045,8194.117647058823,34,2025-08-08,25
5164218,18500.0,4,2025-08-13,20
5164252,83250.0,2,2025-07-07,57
5164377,94100.0,1,2025-07-31,33
5164448,8527.5,12,2025-08-14,19
5164466,12111.666666666666,6,2025-07-03,61
5164499,29772.5,6,2025-07-25,39
5164510,3711.153846153846,13,2025-08-18,15
5164518,26250.0,4,2025-07-17,47
5164563,24082.5,4,2025-07-30,34
5164565,17367.5,14,2025-08-14,19
5164700,200666.66666666666,3,2025-08-17,16
5164724,43571.42857142857,14,2025-08-18,15
5164737,3333.3333333333335,6,2025-08-12,21
5164797,33168.333333333336,27,2025-08-17,16
5164800,36666.666666666664,3,2025-08-11,22
5164810,17250.0,2,2025-08-11,22
5164819,9000.0,4,2025-08-09,24
5164828,13000.0,1,2025-07-24,40
5164847,31500.0,4,2025-08-05,28
5164875,75000.0,2,2025-08-14,19
5164919,22282.0,5,2025-06-23,71
5164925,12000.0,3,2025-07-30,34
5164926,30523.75,4,2025-07-29,35
5164944,38500.0,7,2025-07-20,44
5164977,13501.25,4,2025-08-04,29
5165002,34543.333333333336,3,2025-08-12,21
5165030,53200.0,2,2025-08-07,26
5165045,19000.0,1,2025-08-10,23
5165057,13000.0,2,2025-08-02,31
5165097,70000.0,2,2025-08-02,31
5165138,35000.0,3,2025-08-05,28
5165240,15700.0,4,2025-08-11,22
5165252,3757.1428571428573,14,2025-08-03,30
5165259,21607.05128205128,39,2025-08-18,15
5165268,71593.57142857143,14,2025-08-18,15
5165275,37685.882352941175,17,2025-08-07,26
5165296,10041.470588235294,34,2025-08-09,24
5165331,17787.0,10,2025-08-10,23
5165439,26356.25,8,2025-07-16,48
5165473,24500.0,2,2025-07-11,53
5165476,72478.75,4,2025-07-31,33
5165559,11142.045454545454,88,2025-08-18,15
5165611,40000.0,1,2025-06-18,76
5165646,1000.0,1,2025-07-09,55
5165647,56477.5,4,2025-08-05,28
5165664,8383.75,4,2025-08-09,24
5165665,140000.0,1,2025-07-09,55
5165754,7206.5,30,2025-08-15,18
5165803,6500.0,2,2025-08-11,22
5165826,51000.0,2,2025-08-08,25
5165851,34550.25,4,2025-07-27,37
5165859,12442.0,10,2025-08-13,20
5165884,55242.857142857145,7,2025-08-13,20
5165938,14874.0,20,2025-08-18,15
5165939,75950.0,3,2025-07-29,35
5165998,43770.0,3,2025-07-11,53
5166004,30300.0,1,2025-07-04,60
5166008,50163.333333333336,3,2025-07-23,41
5166009,13323.28125,32,2025-07-29,35
5166025,13480.0,21,2025-08-16,17
5166026,56670.0,4,2025-08-06,27
5166030,31583.333333333332,3,2025-07-10,54
5166058,112538.46153846153,13,2025-08-08,25
5166151,22500.0,2,2025-07-25,39
5166157,50450.0,2,2025-08-05,28
5166158,14200.0,6,2025-08-18,15
5166224,100000.0,2,2025-08-10,23
5166240,40000.0,1,2025-08-07,26
5166284,49982.5,4,2025-08-05,28
5166386,16033.75,12,2025-08-17,16
5166511,1000.0,1,2025-07-23,41
5166517,36975.0,18,2025-08-07,26
5166598,3033.3333333333335,3,2025-08-18,15
5166615,68500.0,2,2025-08-05,28
5166639,6017.1875,16,2025-08-15,18
5166679,6700.0,8,2025-08-13,20
5166868,35361.818181818184,11,2025-08-13,20
5166886,7000.0,1,2025-08-18,15
5166940,147000.0,2,2025-06-26,68
5166962,3123.4473684210525,38,2025-08-17,16
5166963,88686.66666666667,3,2025-08-05,28
5166972,14547.272727272728,22,2025-08-17,16
5166982,4000.0,1,2025-07-17,47
5166996,10925.17857142857,28,2025-07-30,34
5167055,19333.333333333332,3,2025-07-27,37
5167150,52750.0,4,2025-08-13,20
5167155,35916.666666666664,6,2025-08-14,19
5167161,25842.272727272728,22,2025-08-17,16
5167167,109000.0,1,2025-08-05,28
5167303,2000.0,1,2025-07-04,60
5167306,58166.666666666664,6,2025-08-01,32
5167316,63010.0,3,2025-08-11,22
5167332,49683.333333333336,3,2025-08-07,26
5167337,49500.0,4,2025-07-30,34
5167346,76865.0,10,2025-08-10,23
5167406,3656.25,8,2025-08-15,18
5167414,8537.5,8,2025-08-18,15
5167434,12333.333333333334,3,2025-07-23,41
5167446,45500.0,2,2025-08-03,30
5167632,32272.0,5,2025-08-12,21
5167667,35243.181818181816,11,2025-08-08,25
5167680,87500.0,2,2025-08-06,27
5167704,14152.142857142857,14,2025-08-18,15
5167733,85331.76470588235,17,2025-08-14,19
5167734,87391.4705882353,34,2025-08-08,25
5167773,500.0,1,2025-07-10,54
5167786,31205.0,2,2025-08-12,21
5167814,16950.0,1,2025-08-08,25
5167852,40451.666666666664,6,2025-08-07,26
5167866,17285.714285714286,7,2025-08-15,18
5167931,20654.5,2,2025-08-11,22
5167969,60850.0,5,2025-08-10,23
5167972,120000.0,2,2025-08-05,28
5168006,32000.0,1,2025-08-18,15
5168012,87500.0,2,2025-08-09,24
5168026,50260.0,2,2025-08-10,23
5168127,104500.0,1,2025-08-14,19
5168148,35000.0,3,2025-08-16,17
5168151,28142.0,5,2025-08-15,18
5168171,104500.0,1,2025-08-12,21
5168173,64500.0,4,2025-08-15,18
5168181,52475.0,2,2025-08-18,15
5168187,18161.363636363636,44,2025-08-04,29
5168255,100000.0,1,2025-08-16,17
5168359,10343.235294117647,17,2025-08-05,28
5168382,38713.333333333336,18,2025-08-18,15
5168383,9400.0,6,2025-08-16,17
5168387,108450.0,2,2025-08-01,32
5168400,11750.0,2,2025-07-29,35
5168457,16231.0,15,2025-07-21,43
5168487,86150.0,2,2025-07-28,36
5168544,107400.0,5,2025-08-18,15
5168572,53480.0,5,2025-08-08,25
5168607,83000.0,1,2025-07-29,35
5168686,41533.63636363636,11,2025-08-01,32
5168695,21497.25,4,2025-08-03,30
5168741,20000.0,1,2025-07-24,40
5168749,23655.555555555555,9,2025-08-11,22
5168787,500.0,1,2025-08-17,16
5168798,87500.0,2,2025-07-19,45
5168814,52463.75,16,2025-07-19,45
5168825,5000.0,2,2025-08-02,31
5168861,20200.0,1,2025-07-04,60
5168890,11050.0,2,2025-07-10,54
5168957,17000.0,9,2025-08-12,21
5168960,32471.4,15,2025-08-12,21
5169110,87669.04761904762,21,2025-08-08,25
5169123,21500.0,2,2025-07-29,35
5169158,91166.66666666667,3,2025-07-30,34
5169160,100118.75,8,2025-07-28,36
5169163,100000.0,1,2025-07-09,55
5169171,38000.0,1,2025-08-10,23
5169172,17000.0,2,2025-08-12,21
5169175,23000.0,2,2025-08-11,22
5169176,12500.0,10,2025-08-10,23
5169252,16750.0,2,2025-08-11,22
5169276,10966.666666666666,6,2025-08-18,15
5169289,25252.222222222223,9,2025-08-05,28
5169317,63785.71428571428,7,2025-08-18,15
5169330,18676.666666666668,3,2025-08-09,24
5169361,1500.0,1,2025-06-26,68
5169368,28433.20930232558,43,2025-08-18,15
5169432,20516.666666666668,12,2025-08-02,31
5169447,97975.0,2,2025-06-28,66
5169448,23750.0,2,2025-07-25,39
5169463,46768.541666666664,24,2025-08-16,17
5169467,10766.818181818182,11,2025-07-22,42
5169514,7300.0,4,2025-07-10,54
5169528,30426.5,2,2025-08-05,28
5169547,9111.666666666666,12,2025-07-27,37
5169585,36115.0,4,2025-08-12,21
5169593,17333.333333333332,3,2025-08-11,22
5169597,14857.142857142857,7,2025-08-13,20
5169599,15650.0,8,2025-08-12,21
5169616,35750.0,2,2025-08-12,21
5169628,3554.1176470588234,68,2025-07-17,47
5169647,35000.0,2,2025-08-11,22
5169654,21500.0,2,2025-08-11,22
5169655,42500.0,4,2025-07-15,49
5169657,2816.6666666666665,12,2025-08-13,20
5169687,22340.0,25,2025-08-13,20
5169692,76666.66666666667,3,2025-08-07,26
5169709,10058.923076923076,65,2025-08-04,29
5169710,16606.594202898552,69,2025-08-16,17
5169713,19000.0,3,2025-08-06,27
5169731,7550.0,4,2025-06-30,64
5169734,18787.745098039217,51,2025-08-18,15
5169742,16423.0,5,2025-07-07,57
5169777,40045.333333333336,30,2025-08-18,15
5169780,98833.75,4,2025-08-01,32
5169787,21322.0,15,2025-08-06,27
5169788,126645.83333333333,6,2025-08-08,25
5169796,50000.0,2,2025-07-05,59
5169805,188883.33333333334,3,2025-07-22,42
5169814,5000.0,1,2025-07-18,46
5169850,97835.0,3,2025-08-06,27
5169857,44818.181818181816,11,2025-08-01,32
5169866,26875.0,4,2025-06-30,64
5169882,11166.666666666666,3,2025-08-17,16
5169884,85317.5,2,2025-07-17,47
5169891,25500.0,2,2025-08-01,32
5169895,4015.0,2,2025-07-31,33
5169901,38928.57142857143,7,2025-07-29,35
5169907,14000.0,2,2025-08-11,22
5169941,1000.0,1,2025-08-07,26
5169961,14548.275862068966,29,2025-08-14,19
5169983,64666.666666666664,6,2025-08-01,32
5169997,40000.0,1,2025-07-25,39
5170031,13300.0,14,2025-08-16,17
5170089,24000.0,2,2025-08-15,18
5170109,80000.0,2,2025-08-12,21
5170126,10275.892857142857,28,2025-08-18,15
5170133,20700.0,1,2025-06-26,68
5170145,17588.636363636364,22,2025-08-17,16
5170184,97508.33333333333,3,2025-08-05,28
5170253,12550.0,2,2025-07-29,35
5170270,14934.285714285714,7,2025-08-10,23
5170274,7960.0,5,2025-08-13,20
5170277,56074.28571428572,7,2025-08-02,31
5170293,8103.333333333333,3,2025-08-11,22
5170321,50000.0,1,2025-08-05,28
5170342,39341.666666666664,12,2025-08-18,15
5170356,4775.75,4,2025-08-11,22
5170357,6500.0,4,2025-07-24,40
5170377,32933.333333333336,15,2025-07-20,44
5170391,97745.0,20,2025-08-11,22
5170436,30050.0,2,2025-07-17,47
5170437,9250.0,4,2025-08-11,22
5170457,14947.446808510638,47,2025-08-14,19
5170488,57539.333333333336,3,2025-07-26,38
5170527,9860.0,5,2025-07-02,62
5170536,200000.0,2,2025-08-01,32
5170549,6265.0,4,2025-07-04,60
5170554,19727.5,10,2025-08-15,18
5170555,19734.0,5,2025-07-29,35
5170578,25000.0,1,2025-08-02,31
5170612,10227.5,4,2025-08-02,31
5170626,39127.72727272727,11,2025-08-07,26
5170667,38201.0,20,2025-08-05,28
5170682,3500.0,2,2025-07-06,58
5170683,9009.52380952381,42,2025-08-05,28
5170686,13822.0,10,2025-07-18,46
5170707,88510.83333333333,6,2025-07-27,37
5170726,86632.14285714286,28,2025-08-03,30
